id,data_visita,idade,genero,tipo_inscricao,tipo_treino,tempo_treino_minutos,calorias_queimadas,horario_check_in,status_presenca,periodo_check_in
1620,2024-05-01,58,Masculino,Mensal,Cardio,115,685,20:27:00,Presente,Noite
1621,2024-04-26,21,Outro,Anual,Yoga,82,440,08:14:00,Presente,Manhã
1622,2024-02-23,29,Feminino,Anual,Treino de força,45,261,20:29:00,Ausente,Noite
1623,2024-02-01,53,Feminino,Trimestral,CrossFit,110,570,18:50:00,Ausente,Noite
1624,2024-09-27,35,Outro,Anual,HIIT,87,504,22:55:00,Ausente,Noite
1625,2024-05-24,36,Feminino,Anual,CrossFit,117,1039,12:54:00,Ausente,Tarde
1626,2024-08-30,32,Outro,Trimestral,Cardio,68,451,15:28:00,Ausente,Tarde
1627,2024-07-12,21,Feminino,Trimestral,CrossFit,120,921,09:39:00,Presente,Manhã
1628,2024-04-01,29,Feminino,Anual,Cardio,94,604,12:15:00,Ausente,Tarde
1629,2024-10-25,36,Feminino,Trimestral,CrossFit,32,222,18:05:00,Ausente,Noite
1630,2024-06-16,37,Feminino,Mensal,Cardio,62,582,13:53:00,Presente,Tarde
1631,2024-06-09,21,Feminino,Mensal,HIIT,105,614,08:26:00,Presente,Manhã
1632,2024-07-30,21,Outro,Trimestral,Yoga,111,589,16:59:00,Ausente,Tarde
1633,2024-06-07,38,Feminino,Trimestral,Treino de força,107,802,17:30:00,Ausente,Tarde
1634,2024-03-09,33,Masculino,Mensal,CrossFit,64,435,06:03:00,Presente,Manhã
1635,2024-12-31,56,Feminino,Anual,Cardio,47,382,19:29:00,Presente,Noite
1636,2024-03-22,47,Masculino,Mensal,CrossFit,74,444,10:15:00,Ausente,Manhã
1637,2024-02-24,64,Outro,Trimestral,Treino de força,68,633,08:52:00,Ausente,Manhã
1638,2024-03-19,30,Masculino,Mensal,Treino de força,91,517,21:58:00,Presente,Noite
1639,2024-09-09,47,Masculino,Trimestral,HIIT,94,519,12:30:00,Ausente,Tarde
1640,2024-08-24,57,Feminino,Mensal,Yoga,33,256,20:35:00,Ausente,Noite
1641,2024-11-10,61,Outro,Anual,Treino de força,86,711,18:13:00,Presente,Noite
1642,2024-02-05,53,Feminino,Mensal,Treino de força,102,772,21:23:00,Presente,Noite
1643,2024-11-08,35,Outro,Trimestral,HIIT,111,922,17:21:00,Ausente,Tarde
1644,2024-04-10,29,Feminino,Anual,CrossFit,74,686,19:54:00,Presente,Noite
1645,2024-04-14,60,Feminino,Mensal,Cardio,35,348,05:17:00,Ausente,Manhã
1646,2024-11-20,53,Masculino,Mensal,Cardio,90,733,19:12:00,Presente,Noite
1647,2024-02-24,62,Outro,Mensal,HIIT,55,317,11:01:00,Ausente,Manhã
1648,2024-11-23,41,Masculino,Mensal,CrossFit,110,804,10:22:00,Ausente,Manhã
1649,2024-12-11,27,Feminino,Anual,CrossFit,86,647,10:34:00,Ausente,Manhã
1650,2024-11-23,38,Feminino,Trimestral,CrossFit,109,577,14:05:00,Presente,Tarde
1651,2024-09-27,27,Feminino,Anual,CrossFit,31,277,22:44:00,Ausente,Noite
1652,2024-09-23,58,Masculino,Trimestral,HIIT,120,612,07:47:00,Presente,Manhã
1653,2024-01-28,27,Masculino,Trimestral,HIIT,84,460,10:25:00,Ausente,Manhã
1654,2024-02-28,38,Outro,Anual,Cardio,32,265,15:19:00,Ausente,Tarde
1655,2024-07-06,63,Feminino,Anual,Yoga,48,293,20:24:00,Presente,Noite
1656,2024-10-14,61,Masculino,Mensal,CrossFit,102,634,09:51:00,Ausente,Manhã
1657,2024-10-21,48,Outro,Mensal,Cardio,45,250,15:00:00,Ausente,Tarde
1658,2024-12-02,52,Feminino,Anual,Cardio,73,635,19:39:00,Ausente,Noite
1659,2024-01-30,18,Feminino,Mensal,Yoga,82,707,07:16:00,Presente,Manhã
1660,2024-06-15,37,Feminino,Mensal,Yoga,41,223,17:03:00,Ausente,Tarde
1661,2024-09-20,26,Outro,Mensal,Yoga,111,802,16:40:00,Presente,Tarde
1662,2024-10-16,29,Outro,Anual,Treino de força,101,617,11:13:00,Presente,Manhã
1663,2024-02-21,62,Outro,Anual,Treino de força,106,712,11:42:00,Ausente,Manhã
1664,2024-04-30,60,Feminino,Mensal,Cardio,46,260,19:47:00,Presente,Noite
1665,2024-04-09,60,Masculino,Anual,CrossFit,84,626,21:55:00,Ausente,Noite
1666,2024-08-09,48,Feminino,Anual,Treino de força,103,693,20:52:00,Ausente,Noite
1667,2024-01-29,39,Masculino,Anual,Yoga,48,402,21:40:00,Ausente,Noite
1668,2024-10-29,40,Masculino,Anual,Cardio,68,652,15:19:00,Presente,Tarde
1669,2024-03-17,30,Feminino,Trimestral,Treino de força,96,838,08:15:00,Ausente,Manhã
1670,2024-11-22,32,Masculino,Anual,HIIT,72,593,18:49:00,Presente,Noite
1671,2024-03-01,64,Masculino,Trimestral,Treino de força,91,616,07:57:00,Presente,Manhã
1672,2024-09-06,35,Outro,Trimestral,CrossFit,63,487,05:44:00,Presente,Manhã
1673,2024-03-01,24,Masculino,Trimestral,Treino de força,80,558,10:05:00,Presente,Manhã
1674,2024-01-11,24,Feminino,Trimestral,Cardio,30,165,16:40:00,Presente,Tarde
1675,2024-02-01,38,Outro,Trimestral,CrossFit,23,173,14:53:00,Presente,Tarde
1676,2024-08-27,26,Masculino,Trimestral,Cardio,91,474,17:50:00,Ausente,Tarde
1677,2024-11-16,55,Masculino,Mensal,Treino de força,105,537,06:53:00,Presente,Manhã
1678,2024-12-11,35,Masculino,Trimestral,Cardio,46,338,17:20:00,Presente,Tarde
1679,2024-11-22,22,Feminino,Trimestral,Treino de força,34,245,05:26:00,Ausente,Manhã
1680,2024-01-28,56,Outro,Mensal,Treino de força,25,180,08:16:00,Presente,Manhã
1681,2024-05-25,52,Outro,Mensal,Yoga,48,373,06:39:00,Presente,Manhã
1682,2024-05-01,51,Masculino,Mensal,Treino de força,81,465,16:08:00,Ausente,Tarde
1683,2024-06-27,47,Feminino,Mensal,Cardio,64,355,06:13:00,Ausente,Manhã
1684,2024-05-16,20,Masculino,Anual,CrossFit,55,354,16:03:00,Ausente,Tarde
1685,2024-12-11,36,Feminino,Mensal,CrossFit,21,181,21:06:00,Presente,Noite
1686,2024-01-26,20,Feminino,Anual,CrossFit,80,788,09:23:00,Presente,Manhã
1687,2024-07-18,24,Feminino,Trimestral,CrossFit,92,614,07:59:00,Ausente,Manhã
1688,2024-08-06,40,Outro,Trimestral,Cardio,106,694,06:22:00,Ausente,Manhã
1689,2024-07-30,63,Outro,Trimestral,Yoga,64,392,08:04:00,Presente,Manhã
1690,2024-06-29,45,Masculino,Anual,Yoga,74,411,14:21:00,Ausente,Tarde
1691,2024-08-07,53,Outro,Mensal,Yoga,67,643,09:42:00,Presente,Manhã
1692,2024-01-30,32,Masculino,Anual,Cardio,20,142,14:48:00,Presente,Tarde
1693,2024-05-11,61,Masculino,Anual,Yoga,79,636,22:39:00,Presente,Noite
1694,2024-05-20,58,Masculino,Anual,Cardio,79,602,19:55:00,Ausente,Noite
1695,2024-05-08,59,Feminino,Trimestral,Treino de força,111,834,08:44:00,Presente,Manhã
1696,2024-03-10,52,Outro,Trimestral,HIIT,43,243,15:04:00,Ausente,Tarde
1697,2024-11-12,24,Feminino,Anual,Cardio,69,520,16:55:00,Presente,Tarde
1698,2024-11-24,31,Feminino,Trimestral,Treino de força,88,574,10:32:00,Ausente,Manhã
1699,2024-06-23,29,Masculino,Trimestral,Treino de força,89,476,18:02:00,Ausente,Noite
1700,2024-11-12,53,Outro,Anual,Yoga,58,466,16:11:00,Presente,Tarde
1701,2024-01-05,33,Masculino,Anual,Treino de força,71,686,21:35:00,Presente,Noite
1702,2024-10-06,23,Masculino,Trimestral,Treino de força,110,1057,08:24:00,Ausente,Manhã
1703,2024-05-22,53,Masculino,Mensal,HIIT,79,400,05:52:00,Presente,Manhã
1704,2024-10-09,33,Masculino,Trimestral,HIIT,72,475,07:39:00,Presente,Manhã
1705,2024-02-05,21,Masculino,Mensal,CrossFit,87,820,18:58:00,Ausente,Noite
1706,2024-11-30,38,Feminino,Mensal,CrossFit,64,339,11:05:00,Presente,Manhã
1707,2024-12-17,49,Masculino,Anual,CrossFit,46,367,08:57:00,Presente,Manhã
1708,2024-05-12,43,Masculino,Trimestral,Cardio,33,192,19:43:00,Ausente,Noite
1709,2024-09-06,25,Masculino,Mensal,Yoga,62,376,19:52:00,Ausente,Noite
1710,2024-01-11,56,Feminino,Trimestral,HIIT,76,526,08:38:00,Presente,Manhã
1711,2024-07-17,55,Masculino,Anual,Yoga,84,700,15:35:00,Ausente,Tarde
1712,2024-09-17,40,Feminino,Trimestral,CrossFit,33,303,09:59:00,Ausente,Manhã
1713,2024-08-19,46,Outro,Anual,CrossFit,105,834,08:57:00,Ausente,Manhã
1714,2024-09-23,22,Outro,Anual,HIIT,65,633,15:23:00,Ausente,Tarde
1715,2024-08-21,60,Outro,Mensal,HIIT,87,484,15:05:00,Ausente,Tarde
1716,2024-12-24,49,Feminino,Mensal,Treino de força,47,255,11:42:00,Presente,Manhã
1717,2024-07-24,37,Masculino,Mensal,HIIT,28,239,21:50:00,Ausente,Noite
1718,2024-06-04,43,Feminino,Mensal,HIIT,82,507,15:19:00,Ausente,Tarde
1719,2024-08-30,47,Outro,Anual,CrossFit,108,762,09:22:00,Presente,Manhã
1720,2024-01-11,45,Feminino,Mensal,Cardio,91,871,16:26:00,Presente,Tarde
1721,2024-03-19,43,Outro,Anual,CrossFit,116,1016,21:31:00,Ausente,Noite
1722,2024-06-08,63,Feminino,Anual,CrossFit,80,787,05:48:00,Ausente,Manhã
1723,2024-10-28,46,Outro,Mensal,Treino de força,84,501,19:06:00,Presente,Noite
1724,2024-10-15,60,Outro,Mensal,Treino de força,62,412,09:02:00,Ausente,Manhã
1725,2024-12-25,21,Outro,Trimestral,HIIT,43,315,06:09:00,Ausente,Manhã
1726,2024-11-16,47,Feminino,Anual,CrossFit,57,288,10:04:00,Presente,Manhã
1727,2024-03-13,41,Outro,Mensal,HIIT,49,331,08:41:00,Ausente,Manhã
1728,2024-09-30,18,Feminino,Mensal,HIIT,66,396,17:30:00,Presente,Tarde
1729,2024-08-14,25,Outro,Anual,Yoga,82,769,13:30:00,Ausente,Tarde
1730,2024-11-10,54,Outro,Anual,Yoga,116,1021,10:02:00,Presente,Manhã
1731,2024-04-08,26,Outro,Mensal,Cardio,82,512,08:14:00,Presente,Manhã
1732,2024-02-01,54,Masculino,Anual,Treino de força,100,995,14:07:00,Ausente,Tarde
1733,2024-10-21,44,Feminino,Mensal,CrossFit,84,592,16:02:00,Presente,Tarde
1734,2024-12-11,57,Feminino,Trimestral,Cardio,53,303,16:42:00,Presente,Tarde
1735,2024-08-30,40,Outro,Trimestral,Cardio,86,701,19:34:00,Ausente,Noite
1736,2024-02-28,58,Outro,Mensal,CrossFit,71,598,19:16:00,Ausente,Noite
1737,2024-09-02,30,Masculino,Trimestral,CrossFit,70,532,21:57:00,Ausente,Noite
1738,2024-12-15,50,Feminino,Trimestral,Treino de força,23,172,15:25:00,Presente,Tarde
1739,2024-09-14,46,Feminino,Anual,Treino de força,94,790,22:40:00,Presente,Noite
1740,2024-07-30,54,Feminino,Mensal,Treino de força,90,589,09:21:00,Ausente,Manhã
1741,2024-01-13,21,Feminino,Trimestral,Yoga,27,142,16:18:00,Ausente,Tarde
1742,2024-05-21,58,Outro,Anual,Treino de força,50,484,08:04:00,Ausente,Manhã
1743,2024-10-04,42,Masculino,Mensal,HIIT,26,154,10:29:00,Presente,Manhã
1744,2024-03-01,23,Masculino,Trimestral,Yoga,110,1077,10:50:00,Ausente,Manhã
1745,2024-09-17,48,Outro,Mensal,CrossFit,86,789,21:53:00,Ausente,Noite
1746,2024-01-25,38,Feminino,Anual,CrossFit,114,914,08:56:00,Ausente,Manhã
1747,2024-06-29,28,Outro,Mensal,Cardio,62,474,21:57:00,Ausente,Noite
1748,2024-08-17,64,Feminino,Trimestral,CrossFit,85,476,10:00:00,Ausente,Manhã
1749,2024-01-23,19,Feminino,Anual,HIIT,73,433,22:29:00,Ausente,Noite
1750,2024-02-04,19,Masculino,Mensal,Cardio,77,708,20:17:00,Ausente,Noite
1751,2024-09-25,20,Outro,Trimestral,CrossFit,115,1115,16:16:00,Ausente,Tarde
1752,2024-11-05,57,Outro,Trimestral,Cardio,98,826,06:46:00,Ausente,Manhã
1753,2024-10-30,32,Feminino,Anual,CrossFit,101,668,21:12:00,Presente,Noite
1754,2024-05-18,39,Masculino,Anual,HIIT,102,977,19:22:00,Presente,Noite
1755,2024-10-18,60,Feminino,Mensal,HIIT,49,340,10:00:00,Presente,Manhã
1756,2024-04-10,51,Outro,Mensal,Cardio,31,302,05:11:00,Presente,Manhã
1757,2024-07-18,21,Masculino,Trimestral,Yoga,110,579,15:47:00,Presente,Tarde
1758,2024-02-28,18,Feminino,Anual,Treino de força,66,341,09:08:00,Ausente,Manhã
1759,2024-03-23,65,Outro,Trimestral,Cardio,51,295,21:14:00,Ausente,Noite
1760,2024-05-22,39,Masculino,Trimestral,HIIT,56,450,09:53:00,Presente,Manhã
1761,2024-10-23,37,Feminino,Mensal,CrossFit,118,695,19:06:00,Presente,Noite
1762,2024-09-18,34,Feminino,Mensal,Treino de força,100,735,20:03:00,Ausente,Noite
1763,2024-08-29,59,Outro,Trimestral,Treino de força,20,107,05:47:00,Ausente,Manhã
1764,2024-01-20,32,Outro,Anual,Yoga,51,332,19:21:00,Presente,Noite
1765,2024-12-09,41,Outro,Trimestral,Yoga,96,635,22:15:00,Ausente,Noite
1766,2024-05-08,21,Feminino,Mensal,Treino de força,64,465,12:23:00,Presente,Tarde
1767,2024-02-29,18,Masculino,Mensal,HIIT,110,718,18:14:00,Ausente,Noite
1768,2024-07-11,47,Feminino,Anual,CrossFit,118,1152,14:44:00,Ausente,Tarde
1769,2024-07-07,58,Outro,Trimestral,HIIT,26,239,19:12:00,Ausente,Noite
1770,2024-03-07,22,Masculino,Trimestral,Treino de força,82,413,16:09:00,Presente,Tarde
1771,2024-11-08,63,Masculino,Mensal,HIIT,32,189,13:05:00,Ausente,Tarde
1772,2024-01-15,36,Feminino,Anual,Cardio,33,325,12:16:00,Presente,Tarde
1773,2024-11-23,51,Feminino,Trimestral,HIIT,63,537,08:13:00,Ausente,Manhã
1774,2024-01-02,20,Outro,Mensal,Treino de força,46,424,17:56:00,Ausente,Tarde
1775,2024-12-30,33,Outro,Anual,Treino de força,21,160,05:39:00,Presente,Manhã
1776,2024-11-25,28,Feminino,Trimestral,Yoga,75,484,20:16:00,Presente,Noite
1777,2024-04-22,53,Feminino,Trimestral,HIIT,82,412,13:29:00,Ausente,Tarde
1778,2024-07-12,43,Masculino,Trimestral,Cardio,104,673,22:56:00,Ausente,Noite
1779,2024-11-01,52,Outro,Mensal,Treino de força,38,273,10:48:00,Ausente,Manhã
1780,2024-02-09,49,Feminino,Mensal,HIIT,63,590,14:30:00,Presente,Tarde
1781,2024-04-02,62,Outro,Trimestral,Cardio,55,467,15:21:00,Presente,Tarde
1782,2024-10-01,34,Feminino,Mensal,Cardio,48,478,21:30:00,Presente,Noite
1783,2024-03-22,19,Outro,Mensal,CrossFit,22,145,08:42:00,Ausente,Manhã
1784,2024-08-05,18,Outro,Mensal,Cardio,72,365,15:59:00,Ausente,Tarde
1785,2024-09-15,63,Outro,Mensal,Cardio,95,840,09:24:00,Ausente,Manhã
1786,2024-05-02,62,Feminino,Anual,CrossFit,81,520,16:29:00,Ausente,Tarde
1787,2024-09-03,64,Feminino,Mensal,Treino de força,80,420,19:33:00,Presente,Noite
1788,2024-12-04,39,Feminino,Anual,HIIT,31,178,16:52:00,Presente,Tarde
1789,2024-03-08,55,Outro,Anual,CrossFit,24,221,06:16:00,Presente,Manhã
1790,2024-07-02,42,Masculino,Mensal,Yoga,31,160,22:16:00,Ausente,Noite
1791,2024-05-11,43,Feminino,Anual,Treino de força,45,375,13:55:00,Presente,Tarde
1792,2024-02-24,59,Feminino,Trimestral,Treino de força,103,966,06:57:00,Presente,Manhã
1793,2024-04-23,51,Outro,Mensal,Yoga,44,326,18:16:00,Presente,Noite
1794,2024-08-12,62,Feminino,Anual,HIIT,90,590,09:28:00,Ausente,Manhã
1795,2024-08-02,63,Masculino,Anual,Yoga,72,638,11:31:00,Ausente,Manhã
1796,2024-09-02,50,Masculino,Mensal,CrossFit,90,601,16:12:00,Presente,Tarde
1797,2024-01-13,48,Feminino,Trimestral,HIIT,86,518,15:50:00,Presente,Tarde
1798,2024-10-23,58,Masculino,Trimestral,CrossFit,71,692,09:10:00,Presente,Manhã
1799,2024-02-27,35,Masculino,Mensal,HIIT,36,285,12:10:00,Ausente,Tarde
1800,2024-04-18,35,Feminino,Anual,HIIT,109,849,22:41:00,Presente,Noite
1801,2024-08-17,30,Masculino,Trimestral,Treino de força,77,589,19:16:00,Presente,Noite
1802,2024-05-30,54,Masculino,Anual,CrossFit,110,748,14:02:00,Presente,Tarde
1803,2024-12-28,55,Feminino,Trimestral,HIIT,36,294,18:34:00,Presente,Noite
1804,2024-01-24,27,Masculino,Anual,Cardio,44,262,07:05:00,Ausente,Manhã
1805,2024-11-11,24,Masculino,Anual,Cardio,93,709,07:34:00,Presente,Manhã
1806,2024-10-08,50,Masculino,Mensal,Treino de força,99,904,13:48:00,Ausente,Tarde
1807,2024-02-11,46,Feminino,Trimestral,CrossFit,82,655,18:33:00,Ausente,Noite
1808,2024-06-22,37,Feminino,Mensal,Treino de força,56,396,21:45:00,Presente,Noite
1809,2024-11-15,39,Feminino,Anual,CrossFit,99,980,17:08:00,Ausente,Tarde
1810,2024-02-25,63,Outro,Anual,Cardio,26,224,21:02:00,Presente,Noite
1811,2024-03-11,20,Outro,Trimestral,Treino de força,84,831,09:33:00,Ausente,Manhã
1812,2024-12-18,42,Feminino,Trimestral,CrossFit,61,354,21:39:00,Ausente,Noite
1813,2024-03-09,55,Masculino,Mensal,CrossFit,100,664,10:30:00,Presente,Manhã
1814,2024-03-05,25,Masculino,Anual,HIIT,80,673,05:21:00,Ausente,Manhã
1815,2024-05-03,46,Masculino,Anual,Cardio,26,220,09:04:00,Ausente,Manhã
1816,2024-07-21,38,Outro,Mensal,CrossFit,86,705,08:30:00,Ausente,Manhã
1817,2024-11-22,59,Masculino,Trimestral,Cardio,115,836,12:33:00,Presente,Tarde
1818,2024-12-29,60,Feminino,Trimestral,HIIT,32,276,21:44:00,Ausente,Noite
1819,2024-05-22,50,Masculino,Trimestral,HIIT,37,330,11:25:00,Ausente,Manhã
1820,2024-12-27,19,Outro,Trimestral,Cardio,43,308,07:07:00,Ausente,Manhã
1821,2024-03-31,21,Masculino,Anual,Cardio,87,497,08:05:00,Presente,Manhã
1822,2024-06-13,35,Feminino,Anual,Treino de força,80,789,11:12:00,Presente,Manhã
1823,2024-08-20,25,Masculino,Trimestral,Yoga,56,385,20:06:00,Presente,Noite
1824,2024-11-26,43,Masculino,Trimestral,CrossFit,53,379,16:28:00,Presente,Tarde
1825,2024-07-19,32,Outro,Mensal,Treino de força,70,552,06:02:00,Presente,Manhã
1826,2024-01-08,18,Outro,Mensal,HIIT,42,291,18:16:00,Presente,Noite
1827,2024-10-11,34,Masculino,Anual,Treino de força,39,359,06:15:00,Ausente,Manhã
1828,2024-05-26,63,Feminino,Mensal,Yoga,118,661,05:17:00,Ausente,Manhã
1829,2024-12-09,59,Feminino,Trimestral,Treino de força,25,144,08:10:00,Ausente,Manhã
1830,2024-01-03,55,Masculino,Mensal,Yoga,37,280,17:13:00,Presente,Tarde
1831,2024-09-27,60,Feminino,Mensal,HIIT,44,386,08:17:00,Presente,Manhã
1832,2024-01-16,58,Feminino,Trimestral,Yoga,81,772,12:53:00,Presente,Tarde
1833,2024-12-19,35,Outro,Trimestral,Treino de força,91,689,18:56:00,Ausente,Noite
1834,2024-05-23,43,Feminino,Trimestral,Cardio,83,446,10:56:00,Ausente,Manhã
1835,2024-08-06,24,Outro,Mensal,HIIT,103,709,08:42:00,Ausente,Manhã
1836,2024-05-06,65,Outro,Mensal,CrossFit,31,181,12:46:00,Presente,Tarde
1837,2024-04-10,40,Feminino,Anual,CrossFit,77,475,18:25:00,Ausente,Noite
1838,2024-08-21,25,Outro,Mensal,HIIT,49,348,20:58:00,Presente,Noite
1839,2024-04-28,33,Feminino,Anual,HIIT,41,303,12:28:00,Presente,Tarde
1840,2024-02-07,31,Outro,Mensal,Treino de força,61,559,12:08:00,Ausente,Tarde
1841,2024-02-20,25,Feminino,Mensal,Yoga,46,400,13:43:00,Ausente,Tarde
1842,2024-05-03,23,Masculino,Trimestral,Cardio,81,809,16:31:00,Ausente,Tarde
1843,2024-07-18,62,Feminino,Mensal,Cardio,24,131,07:50:00,Ausente,Manhã
1844,2024-05-17,57,Feminino,Anual,Yoga,99,784,22:57:00,Presente,Noite
1845,2024-05-14,62,Outro,Trimestral,CrossFit,41,212,16:07:00,Ausente,Tarde
1846,2024-01-18,22,Masculino,Trimestral,Treino de força,43,367,16:08:00,Ausente,Tarde
1847,2024-02-01,21,Feminino,Anual,HIIT,102,742,16:04:00,Ausente,Tarde
1848,2024-08-07,46,Outro,Trimestral,CrossFit,83,648,19:26:00,Ausente,Noite
1849,2024-04-25,48,Outro,Mensal,HIIT,33,276,21:43:00,Ausente,Noite
1850,2024-10-17,19,Outro,Anual,Yoga,55,456,14:28:00,Presente,Tarde
1851,2024-02-03,51,Masculino,Trimestral,Treino de força,51,478,10:49:00,Ausente,Manhã
1852,2024-09-16,52,Masculino,Anual,Treino de força,96,490,10:09:00,Ausente,Manhã
1853,2024-08-28,47,Outro,Mensal,HIIT,101,535,06:06:00,Presente,Manhã
1854,2024-06-01,48,Feminino,Mensal,CrossFit,90,737,05:43:00,Ausente,Manhã
1855,2024-06-16,28,Feminino,Mensal,Yoga,79,471,06:09:00,Ausente,Manhã
1856,2024-11-22,19,Masculino,Anual,CrossFit,106,691,10:07:00,Presente,Manhã
1857,2024-10-31,27,Feminino,Anual,Cardio,57,354,18:11:00,Presente,Noite
1858,2024-07-31,22,Feminino,Mensal,CrossFit,24,231,19:31:00,Presente,Noite
1859,2024-09-27,30,Outro,Mensal,CrossFit,91,599,19:46:00,Ausente,Noite
1860,2024-04-08,59,Masculino,Anual,Treino de força,71,431,09:15:00,Ausente,Manhã
1861,2024-09-26,29,Masculino,Mensal,Treino de força,110,551,18:23:00,Presente,Noite
1862,2024-04-09,30,Feminino,Trimestral,HIIT,72,612,19:18:00,Ausente,Noite
1863,2024-01-24,46,Outro,Anual,Yoga,53,323,21:17:00,Presente,Noite
1864,2024-11-26,31,Masculino,Trimestral,Cardio,111,612,17:11:00,Presente,Tarde
1865,2024-11-18,42,Outro,Trimestral,CrossFit,91,720,18:06:00,Presente,Noite
1866,2024-07-16,27,Outro,Trimestral,Cardio,104,808,05:27:00,Ausente,Manhã
1867,2024-01-25,60,Feminino,Mensal,Cardio,42,281,08:52:00,Presente,Manhã
1868,2024-04-13,26,Masculino,Anual,HIIT,68,410,19:18:00,Ausente,Noite
1869,2024-07-26,52,Outro,Trimestral,HIIT,45,405,14:41:00,Ausente,Tarde
1870,2024-06-23,41,Outro,Anual,CrossFit,86,688,16:23:00,Ausente,Tarde
1871,2024-12-01,18,Outro,Trimestral,CrossFit,76,484,12:43:00,Presente,Tarde
1872,2024-06-08,25,Feminino,Trimestral,HIIT,93,705,10:02:00,Presente,Manhã
1873,2024-02-17,56,Masculino,Trimestral,CrossFit,29,162,05:06:00,Presente,Manhã
1874,2024-12-11,43,Feminino,Mensal,CrossFit,66,628,19:44:00,Presente,Noite
1875,2024-09-28,29,Masculino,Mensal,Cardio,60,513,13:08:00,Ausente,Tarde
1876,2024-02-18,18,Masculino,Anual,Yoga,64,607,12:25:00,Ausente,Tarde
1877,2024-03-20,40,Feminino,Mensal,Treino de força,105,861,07:28:00,Presente,Manhã
1878,2024-01-28,30,Masculino,Anual,Yoga,102,726,17:39:00,Presente,Tarde
1879,2024-05-20,56,Outro,Trimestral,Yoga,38,320,06:54:00,Presente,Manhã
1880,2024-04-04,62,Outro,Anual,CrossFit,97,594,21:01:00,Ausente,Noite
1881,2024-09-17,18,Outro,Mensal,Treino de força,111,938,08:26:00,Ausente,Manhã
1882,2024-12-13,61,Outro,Anual,CrossFit,30,209,16:09:00,Ausente,Tarde
1883,2024-06-10,28,Outro,Anual,Yoga,40,226,10:07:00,Ausente,Manhã
1884,2024-07-28,52,Outro,Mensal,Yoga,91,497,22:07:00,Ausente,Noite
1885,2024-11-27,43,Masculino,Anual,CrossFit,118,743,22:46:00,Ausente,Noite
1886,2024-10-26,46,Feminino,Anual,Cardio,32,275,08:40:00,Ausente,Manhã
1887,2024-09-24,20,Masculino,Anual,Cardio,58,546,07:18:00,Ausente,Manhã
1888,2024-02-02,25,Feminino,Mensal,HIIT,22,114,22:50:00,Ausente,Noite
1889,2024-09-06,57,Outro,Trimestral,CrossFit,57,529,17:34:00,Presente,Tarde
1890,2024-04-28,53,Masculino,Anual,HIIT,54,275,07:13:00,Ausente,Manhã
1891,2024-01-21,32,Feminino,Mensal,Treino de força,26,189,07:06:00,Presente,Manhã
1892,2024-09-06,57,Outro,Trimestral,CrossFit,96,652,18:44:00,Ausente,Noite
1893,2024-07-19,42,Feminino,Anual,Treino de força,115,719,09:14:00,Ausente,Manhã
1894,2024-03-27,24,Masculino,Anual,Yoga,48,478,09:09:00,Ausente,Manhã
1895,2024-08-06,54,Feminino,Mensal,Treino de força,32,230,21:36:00,Presente,Noite
1896,2024-03-19,48,Feminino,Mensal,Treino de força,74,589,18:57:00,Presente,Noite
1897,2024-03-05,59,Masculino,Anual,HIIT,52,322,05:23:00,Presente,Manhã
1898,2024-08-11,24,Feminino,Mensal,Cardio,46,365,15:33:00,Ausente,Tarde
1899,2024-04-25,27,Feminino,Anual,Treino de força,64,367,08:36:00,Ausente,Manhã
1900,2024-02-13,45,Masculino,Mensal,Treino de força,71,657,16:51:00,Presente,Tarde
1901,2024-10-12,26,Feminino,Trimestral,CrossFit,97,823,14:41:00,Ausente,Tarde
1902,2024-06-06,53,Feminino,Anual,Yoga,105,800,22:34:00,Ausente,Noite
1903,2024-01-13,25,Outro,Anual,Cardio,90,486,20:32:00,Presente,Noite
1904,2024-08-10,59,Masculino,Anual,Treino de força,102,543,08:00:00,Ausente,Manhã
1905,2024-12-26,46,Outro,Anual,HIIT,35,297,12:37:00,Presente,Tarde
1906,2024-07-01,40,Feminino,Trimestral,HIIT,57,568,22:08:00,Ausente,Noite
1907,2024-06-27,21,Feminino,Anual,Cardio,87,665,11:58:00,Presente,Manhã
1908,2024-04-28,33,Feminino,Mensal,Yoga,91,525,16:33:00,Ausente,Tarde
1909,2024-08-31,20,Masculino,Mensal,CrossFit,97,729,19:24:00,Presente,Noite
1910,2024-11-02,21,Masculino,Mensal,CrossFit,23,208,18:15:00,Ausente,Noite
1911,2024-12-18,27,Masculino,Anual,HIIT,107,663,21:05:00,Ausente,Noite
1912,2024-09-12,24,Masculino,Trimestral,Cardio,29,145,20:11:00,Presente,Noite
1913,2024-12-16,47,Feminino,Trimestral,Yoga,98,813,07:19:00,Presente,Manhã
1914,2024-08-23,32,Feminino,Trimestral,Yoga,70,533,16:22:00,Ausente,Tarde
1915,2024-07-24,65,Masculino,Mensal,Cardio,111,621,13:19:00,Presente,Tarde
1916,2024-11-29,56,Outro,Anual,Yoga,73,489,20:51:00,Ausente,Noite
1917,2024-02-01,41,Outro,Trimestral,Treino de força,57,450,07:45:00,Presente,Manhã
